Pair	WNT5A:FZD6	NRG1:NETO2	EFNB1:EPHB2	EPHB2:EFNB3	WNT2:FZD4	VEGFA:EPHB2	CXCL12:CXCR4	CXCL12:ACKR3	CER1:MRC2	BMP8B:PLAUR	APLN:APLNR	WNT7B:FZD4	L1CAM:L1CAM	CKLF:LRP6	SIRPA:CD47	WNT2:FZD1	JAG1:NOTCH3	CXCL12:DPP4	DLL1:NOTCH1	COPA:SORT1	GRN:SORT1	VEGFA:NRP1	JAG1:NOTCH1	WNT7B:FZD1	PTN:PLXNB2	EFNA1:EPHA4	DLL1:NOTCH3	FGFR2:FGFR3	SEMA4G:PLXNB2	LEFTY2:TDGF1	LEFTY1:TDGF1	EPHA4:EFNB3	VEGFA:GRIN2B	APELA:APLNR	GAS6:MERTK	FN1:a3b1 complex	LAMC1:a7b1 complex	WNT2:FZD3	FGF3:FGFR3	SEMA6D:PlexinA1 complex1	NECTIN3:PVR	ERBB3:NRG1	NRG1:LSR	DLK1:NOTCH1	FGF3:FGFR4	FN1:aVb5 complex	L1CAM:a5b1 complex	EFNA1:EPHA2	EFNA5:EPHB2	FGFR1:NCAM1	EPHB2:EFNB2	SEMA3F:NRP2	FGF3:FGFR2	BMP7:SLAMF1	IGF2:IGF1R	WNT2:FZD2	DSC2:DSG2	GRN:TNFRSF1A	NRG1:LGR4	DLL3:NOTCH3	BMP2:BMR1A ACR2A	EFNB1:EPHB3	EPHB3:EFNB3	DLL3:NOTCH1	PTN:PTPRS	TIMP1:FGFR2	BMP7:BMPR1A BMPR2	WNT3:FZD1	PLXNB2:SEMA4D	EFNB1:EPHA4	PLXNB2:SEMA4C	VEGFA:KDR	WNT5A:FZD1	TNFSF12:TNFRSF12A	FGFR3:EPHA4	PROS1:TYRO3	VEGFA:FLT1	DLL1:NOTCH2	FGFR3:NECTIN1	JAG1:NOTCH2	DLK1:NOTCH2	FGF5:FGFR3	EPHB4:EFNB3	DLK1:NOTCH3	VEGFA:FLT1 complex	WNT5A:FZD3	BMP7:ACVR 1A2B receptor	NECTIN3:NECTIN2	WNT5A:FZD5	BMP7:PTPRK	BMP7:ACVR1 BMPR2	FGF3:FGFR1	FN1:a5b1 complex	FGFR4:EPHA4	FGFR2:NECTIN1	FN1:aVb1 complex	BMP7:ACVR 1A2A receptor	WNT5A:FZD2	BMP7:BMR1A ACR2A	IGF2:IGF2R	IGF2:IDE	TGFB1:TGFBR3	EFNA1:EPHA1	VEGFB:FLT1	VEGFB:FLT1 complex	NODAL:NODAL receptor	EFNB1:EPHB4	BMP2:BMPR1A BMPR2	GAS6:TYRO3	FAM3C:LAMP1	FGF10:FGFR2	EFNA2:EPHA4	EFNA5:EPHA4	FGFR2:XPR1	FGF8:FGFR3	WNT5A:ROR2	WNT5A:PTPRK	FGF5:FGFR4	ADGRL1:NRG1	FGF10:FGFR1	DLL3:NOTCH2	FGF5:FGFR2	VEGFB:NRP1	FGFR2:EPHA4	VEGFA:NRP2	NECTIN3:NECTIN1	TTR:DDR1	PLXNB1:SEMA4D	JAM3:JAM3	BMP4:BMR1A ACR2A	LAMC1:a6b1 complex	BMP4:BMR1A AVR2B	BMP4:BMPR1A BMPR2	EFNB2:EPHB4	FGF8:FGFR4	BMP2:SMO	EFNA4:EPHA4	EFNA3:EPHA4	RSPO3:LGR4	BMP2:BMR1A AVR2B	FGF8:FGFR2	PDGFA:PDGFRA	EFNB2:EPHA4	EFNA3:EPHA2	EFNB2:EPHB3	EFNA4:EPHA2	BMP7:BMR1A AVR2B	FGFR1:FGFR2	FAM3C:CXADR	EFNA2:EPHA2	EFNA3:EPHA1	EFNA5:EPHA2	WNT3:FZD7	MDK:LRP1	MDK:SORL1	FGF5:FGFR1	EFNA4:EPHA1	FGF8:FGFR1	EFNA5:EPHA1	CADM1:NECTIN3	EFNA2:EPHA1	CADM1:CADM1
APLN:APLNR	1	0.6859279401767504	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0.5210084033613446	0.6627471940138963	0.7025495750708215	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.7728158780790361	1	1	1	1	1	1	1	1	1	1	0.7735780151556652	1	1	0.7557485947879408	1	1	1	0.7593057298201589	1	1	1	1	1	1	1	0.7692593970971343	0.8431101272827892	0.7888283378746594	1	1	0.8518728717366628	0.917789757412399	0.8317281968967363	1	0.9149933065595717	1	0.8194229778464709	1	0.8956604977664326	0.8465623253214086	0.8317281968967363	1	1	1	1	1	1	1	1	0.8778711484593839	1	1	0.9367277664630006	1	0.9367277664630006	0.8540747278611356	0.854630715123095	1	1	0.884240687679083	0.884240687679083	1	0.8031954117165097	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.9301819448071733	0.9260524293399367	0.8851905451037144	0.9489730423620025	1	1	1	1	0.9313926272674078	1	1	1	1	0.9188712522045857	1	1	1	0.9272447408927655	1	1	0.9457109283196239	1	1	1	0.9428111965425399	1	0.9197836863452005	1	1	1	0.9414791557648701	1	1	1	1	1	1	1	1	1
WNT7B:FZD4	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.5075987841945289	1	1	1	1	1	1	1	1	1	1	1	1	1	0.7705061082024433	1	1	1	1	1	0.8690189788826518	1	1	1	1	1	1	1	1	0.6678269517652908	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.9326141078838173	1	1	1	1	1	1	0.9369513921661161	1	1	1	0.8584745762711865	1	1	1	1	0.9097525473071325	1	0.9246352471921906	1	1	0.8607983623336745	1	1	1	0.9610362257792755	1	0.8762962962962962	1	0.8786924939467312	0.8837587006960557	0.91852788312965294	1	1	0.9160393746381008	0.9243947858472998	1	1	1	0.9109729009329188	0.9296248382923673	0.924240545567266	1	0.9159051474840949	1	0.9305010649030379	1	0.960734101579172	0.9396350519838744	1	1	1	1	1	0.9375313483197301	1	1	0.9445221445221446	0.974757281553398	1
L1CAM:L1CAM	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0.6306532663316583	0.6278481012658228	1	0.7065868263473054	1	1	1	0.6987704918032787	1	1	1	0.6397058823529411	1	1	0.9758501724987678	1	0.7755725190839695	1	1	1	1	1	0.6726057906458798	1	0.911231884057971	1	1	1	1	1	0.9796722671644886	0.8195211786372006	1	1	0.8829151732377539	1	1	1	1	1	0.8466353677621283	1	1	1	0.8712784588441331	1	1	0.7952646239554317	0.8891402714932126	1	1	0.8638888888888889	0.875	1	1	1	0.953035143769968	0.8806818181818181	1	1	1	1	0.86875	1	0.8656307129798904	1	1	0.8202933985330073	1	1	0.8899700598802395	0.8663636363636364	1	0.9060702875399361	0.900507614213198	0.8663636363636364	0.9601626016260163	0.9881713940856971	1	1	0.987683284457478	0.8862669245647969	0.9313885647607935	0.8862669245647969	1	1	0.9118440779610195	1	0.9088372093023256	0.9088372093023256	1	1	1	1	1	1	0.9292929292929294	0.9292929292929294	1	1	0.9220985691573927	0.9351851851851851	1	1	0.9555555555555556	0.941908713692946	1	0.922365988909427	1	0.9402560455192034	0.9352992957746479	1	1	0.9367469879518072	0.9279411764705883	1	0.9565602836879432	0.930921052631579	0.9344042838018741	1	0.9646846846846847	0.9645355850422195	0.9715116279069769	0.9722902921771913	0.9680781758957655	1	0.9688888888888888	0.9605369127516779	0.9628787878787879	0.934375	1	0.9686667377171481	1	1	0.9409993979530404	0.969375	0.945916114790287	0.9766221374045801	0.9965877437325905	1	0.982051282051282	1	0.9889077532541031	0.9574837310195228	0.9778280542986425	0.9574837310195228	0.9796680497925311
CKLF:LRP6	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0.6045777426992897	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.7548407745239238	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.6899441340782123	0.7992700729927007	1	1	0.8024755028365137	1	1	1	1	1	1	1	0.834485738980121	1	1	1	0.8038914490527393	0.7759365994236311	0.8822355289421158	0.7975912975912975	1	0.8826173826173827	1	0.7533805537669027	1	1	1	0.7975912975912975	1	1	0.8296831573096165	1	0.8378881987577639	1	1	1	0.8171509567682496	1	1	1	1	1	0.8989112504124052	0.9004224894377642	1	1	0.8634565778159932	0.8634565778159932	1	0.8457976849521891	1	1	1	1	1	1	0.8363233665559248	1	1	1	1	1	1	1	1	0.905929447085314	0.8826373626373627	0.8834179730624862	0.92981220657277	0.9962342438007591	1	1	1	1	1	1	1	1	1	0.9072829131652661	1	1	1	1	1	0.9152746425884123	1	1	1	1	1	0.9218885433131088	1	1	1	1	1	1	1	1	1	1	1	1	1
SIRPA:CD47	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0.8030713640469739	1	1	1	1	1	0.22399095899257343	1	1	1	1	1	1	1	0.9285245901639344	1	1	1	1	1	1	1	1	1	1	1	1	1	0.920899854862119	1	1	1	0.733736606085424	1	1	1	1	1	1	1	1	1	1	1	1	0.7995529949111776	0.8546285714285714	1	1	1	1	1	0.8755381604696673	0.8556828328668934	1	1	1	1	1	0.9177018633540373	0.8906088751289989	1	1	1	1	0.8908341915550979	1	1	1	1	1	1	1	0.8601583113456465	1	1	1	0.7546553932048459	1	0.8102803204387625	0.6635705007937653	0.9867734498240505	0.7009804418236286	1	0.9067175124669992	0.913221449038068	0.863400237421812	0.8886756238003839	0.890401516457005	0.9070701110236908	1	0.9026785714285714	1	0.9149617074105932	1	0.9055819477434679	1	1	0.9973163176758676	1	1	1	0.9196969696969697	1	1	1	0.9132473870380314	0.8881204867344903	0.9495918205595625	0.9322972109857356	0.8969624060150376	0.8967626386526797	0.9143643410852713	0.9465817201666258	1	1	1	0.8680829498818555	1	1	0.958036421219319	1	1	0.8600277423404815	0.9320512820512821	0.9875493014534076	0.9873550953090465	0.9554132033644767	0.8889298451511457	0.9450331945829625	0.8796169630642955	1	1	1
WNT2:FZD1	1	1	1	1	1	1	1	1	1	1	1	1	0.6306532663316583	1	1	0	0.6686706746826987	1	0.13136052608193372	1	1	1	0.13796041616838078	1	1	1	0.6731770833333334	1	1	0.9729715177946482	1	0.7795344751866491	1	1	1	0.9651720828191416	1	0.6974080771549126	1	0.39724143610013174	1	1	1	1	0.880188679245283	0.9320619290697539	0.8060278207109737	1	1	0.8666312433581297	1	1	0.9296788482834994	1	1	0.8310901749663526	1	1	1	0.8512592592592594	1	1	0.8168466522678186	0.6338236547870802	1	0.9112663755458514	0.8440993788819876	0.6366931944283419	1	1	1	0.9398442180946673	0.6507633149678604	1	1	1	1	0.8487951807228915	1	0.8457757296466974	1	1	0.804288499025341	1	1	0.8699481865284975	0.8462009803921569	1	0.8853881278538812	0.8796163069544365	0.8462009803921569	0.8706099411798485	0.9596790491525441	1	1	0.9590774538376013	0.6532615295266757	0.9129379118973292	0.6532615295266757	1	1	0.8914829226113272	1	0.888295505117935	0.888295505117935	1	1	1	1	1	0.9430812324929972	0.9100197167951246	0.9100197167951246	1	1	0.9021633209900604	0.798315315573653	1	1	0.859924673494533	0.8166507534492503	0.960062893081761	0.9027131782945736	1	0.9222428748451054	0.9169973544973544	1	0.8962418300653595	0.7881290090687901	0.7804260718779916	1	0.8550653808434129	0.9122990915443745	0.916611295681063	0.9623982235381199	0.9512147716229349	0.9510864269706713	0.9598271446862996	0.9128508946618078	0.8932971175166298	0.9779771968613171	0.956495363549701	0.9462469215119391	0.8870863161894096	0.8296829710144926	1	0.8955088952428425	0.9743589743589743	1	0.8347068871344743	0.9073060601355897	0.9306725590388069	0.9082762204285437	0.9946986017826216	0.9945308715077784	0.9422198246457479	1	0.9636469397163968	0.8815595024444582	0.9204228520017994	0.8815595024444582	0.9392404802424424
JAG1:NOTCH3	1	1	1	1	1	1	1	1	1	1	1	1	0.6278481012658228	1	1	0.6686706746826987	0	1	0.725359911406423	1	1	1	0.7192982456140351	1	1	1	0.022910543140782627	1	1	0.8373619309009859	1	0.7813051146384481	1	1	1	0.9574957698815566	1	0.08676214196762139	1	0.9059002086890532	1	1	1	1	1	0.9246428914638458	0.8074534161490683	1	0.7764084507042254	0.8678038379530917	1	1	1	0.7909454061251664	1	0.5536443792034846	1	1	1	0.6202025586353944	1	1	0.8156521739130435	0.8701570680628272	1	1	0.8452418096723869	0.8560232220609579	1	1	1	0.9404561824729892	0.8616457461645746	1	1	1	1	0.6005296028387038	1	0.5929826346493013	1	1	0.8054901960784313	1	1	0.6432348135324781	0.6202014997138979	1	0.7035488308115544	0.8805394990366088	0.6202014997138979	0.8621554172978814	0.9549391023074829	1	1	0.9541228267667291	0.866235167206041	0.787894327529804	0.866235167206041	1	1	0.7221942800788954	1	0.8891867739052725	0.8891867739052725	1	1	1	0.8597785977859779	1	1	0.9107592659229938	0.9107592659229938	1	1	0.7612583905478357	0.774480703627341	1	1	0.853905857683192	0.8146569533209537	1	0.9034267912772586	1	0.9228855721393034	0.81364894706237	1	0.9096828397395504	0.8072750854852022	0.9098017821422076	1	0.86462804695147355	0.9129366333157802	0.8041588273224334	1	0.8831952517643539	0.9515151515151515	0.8924660731806757	0.910449302540653	0.8990470092032057	1	0.9568920563184427	0.9467010530840319	0.8818447233886246	0.8099713765287536	1	0.9022566387563135	1	1	0.8324984988820198	0.911016863927505	0.8464569573085181	0.9169643397553497	0.9870957614098624	0.9932690967942466	0.9388788538768912	0.9555869872701556	0.9610138302693951	0.8933148957803763	0.9207238120571307	0.8933148957803763	0.9422678240678403
CXCL12:DPP4	1	1	1	1	1	1	1	0.7431472081218274	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0.47622774349471364	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.9356348741954359	1	1	1	1	1	1	1	1	0.9487643158529235	0.9254285714285715	1	1	1	1	1	1	1	1	1	1	1	1	0.9534097767048884	0.8823010138928171	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.5183037757497961	1	1	1	1	1	0.8646382691007437	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.9261188845886673	1	0.9175343606830487	0.911869896754167	1	0.6993070986961015	1	1	0.6850686449077347	0.8029242766768948	1	1	0.7192343164850002	0.9473045822102426	1	1	1	1	0.9623226126293611	1	1	1	1	1	1	0.7942212471072033	1	0.9419873150105709	0.9519415258108725	1	1	0.8246027315155242	0.8587798399163665	0.9484077566269348	1	1	1	1	0.8843574022462747	1	0.938115541787019	1	0.9343945695852512	1	0.9431605388538126	0.9425282033424663	0.8512899554572472	1	0.8802782404687288	0.9557805652880068	0.8897876053963832	0.963451638156565	0.9508706467661692
DLL1:NOTCH1	1	1	1	1	1	1	1	1	1	1	1	1	0.7065868263473054	1	1	0.13136052608193372	0.725359911406423	1	0	1	1	1	0.02524493852350877	1	1	1	0.7170731707317074	1	1	0.9625039720368606	1	0.7262180974477959	1	1	1	0.9708099882409904	1	0.6930894308943089	1	0.39544558652784495	1	1	1	1	0.8962635201573255	0.9246050963481701	0.764	1	1	0.8304597701149425	1	1	0.940158820192853	1	1	0.7907801418439716	1	1	1	0.8179948586118252	1	1	0.8501766784452297	0.6159010392064241	1	0.9234119782214156	0.8104417670682731	0.6162897882759614	1	1	1	0.9200902934537247	0.6304675783522413	1	1	1	1	0.8153846153846154	1	0.8122015915119363	1	1	0.8298701298701298	1	1	0.8381714285714287	0.8490468830499743	1	0.858343337334934	0.8521303258145364	0.8490468830499743	0.8595978609625667	0.9554430937263122	1	1	0.9545283547593943	0.6376214705304304	0.8890977443609023	0.6376214705304304	1	1	0.8649885583524027	1	0.8615023474178404	0.8615023474178404	1	1	1	1	1	0.9510667903525046	0.8876190476190476	0.8876190476190476	1	1	0.8790157211209843	0.7858863901869159	1	1	0.8499880215243992	0.8060949256684632	0.96590174531351	0.8816844919786097	1	0.9027472527472528	0.8984946236559139	1	0.9064094034153913	0.7789274687320111	0.7706453428777873	1	0.846728694169639	0.8935498421290031	0.9004255319148935	0.967737003058104	0.9374558303886925	0.9378729378729379	0.948051948051948	0.9061460198368716	0.886815882457612	0.9813224749933611	0.9441287878787878	0.9323911382734913	0.8794820703055997	0.837404835884256	1	0.8894566839678333	0.9781301824212272	1	0.8406268700166583	0.900942158248608	0.9286713286713286	0.9042131980630415	0.9926273807416355	0.9954292398674263	0.9375742931825541	1	0.9603809885858426	0.8841432447015232	0.9164313034404089	0.8841432447015232	0.9343014753864193
COPA:SORT1	1	0.8315098468271335	0.5053487376979033	1	1	0.7148910411622276	1	1	1	1	0.5210084033613446	1	1	1	1	1	1	1	1	0	0.2807052007136431	0.7897897897897898	1	1	1	1	1	1	1	1	1	1	0.8022632519356759	1	1	1	1	1	1	1	1	1	1	0.8200449185850646	1	1	1	1	1	1	1	1	1	0.8989864864864865	0.5669069630689697	1	1	0.8069466882067852	0.8797427652733119	1	1	0.5027981335981165	1	1	1	1	1	1	0.8678004535147392	0.5350528213049186	0.6705782214090615	0.8392101551480959	1	1	0.8743682310469314	0.8055163776493257	0.67454291018347	1	0.7928354474778588	1	0.8476914720260729	1	0.910838445807771	0.6662639890500698	0.67454291018347	1	1	1	1	1	1	1	1	0.8921859545004945	0.93816091954023	1	0.9434328720563244	1	0.9434328720563244	0.7147028213764917	0.729023129518762	1	1	0.8976697061803445	0.8976697061803445	1	0.6073890025379639	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.9349448410123297	0.9311824539097266	0.8944500760263558	0.879774124936422	0.9948864165297344	1	1	1	0.8353548035334469	1	1	1	1	0.8298924200294192	1	1	1	0.8414098972417523	1	1	0.9475655430711611	1	1	1	0.8730294198883697	1	0.8310348121982148	1	1	1	0.8841215779267309	1	1	1	0.953166924140174	1	1	1	1	1
GRN:SORT1	1	0.7320185614849188	0.6320393657736467	1	1	0.5882867132867133	1	1	1	1	0.6627471940138963	1	1	1	1	1	1	1	1	0.2807052007136431	0	0.6972318339100346	1	1	1	1	1	1	1	1	1	1	0.7164816396242527	1	1	1	1	1	1	1	1	1	1	0.7519654088050315	1	1	1	1	1	1	1	1	1	0.8461934156378601	0.7163260120536156	1	1	0.7659495548961425	0.8213944603629417	1	1	0.6399718592486401	1	1	1	1	1	1	0.8143312101910828	0.6716235746091316	0.533419798111888	0.8915341641598624	1	1	0.8189071986123156	0.6997851382488479	0.5384961404653186	1	0.6831962042674565	1	0.8105105105105105	1	0.8634655532359081	0.5286306453310875	0.5384961404653186	1	1	1	1	1	1	1	1	0.8455215419501134	0.9048124557678698	1	0.910108024691358	1	0.910108024691358	0.8099778371614599	0.8212843194074484	1	1	0.851819248826291	0.851819248826291	1	0.7190355848741057	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.9028585271317829	0.8982612781954887	0.8922472677595629	0.8200210266555963	0.9970568620376749	1	1	1	0.7695136564466462	1	1	1	1	0.7887662341960054	1	1	1	0.8156064183105919	1	1	0.9231473010064044	1	1	1	0.8233491231606531	1	0.8571412712252766	1	1	1	0.8429442626955038	1	1	1	0.9341187235502687	1	1	1	1	1
VEGFA:NRP1	1	0.6944444444444444	1	1	1	1	1	1	1	1	0.7025495750708215	1	1	0.6045777426992897	1	1	1	1	1	0.7897897897897898	0.6972318339100346	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.8622112211221122	0.7748713550600344	1	1	1	1	1	1	1	1	1	1	0.9105926430517711	1	1	0.4319925155959581	0.8014440433212996	1	1	0.6937355112445573	1	1	1	1	1	1	1	0.7446316513175675	0.8076923076923077	0.9054479963980189	1	0.8812796208530805	0.527653108869764	0.6812438575534668	0.5274226971954946	1	0.6773237358374729	1	0.5914014925070674	1	0.8464788732394366	0.8044692737430168	0.5274226971954946	1	1	0.8911342894393742	1	0.8367546432062561	1	1	1	0.6288692078093654	1	1	0.897537379067722	1	0.897537379067722	0.8493073762409846	0.8508697034954281	1	1	0.6270460786645621	0.6270460786645621	1	0.7619550954655383	1	1	1	1	1	1	0.8845622119815669	1	1	1	1	1	1	1	1	0.7537772348793624	0.7325596372705386	0.7504347415381049	0.8122564501779359	0.9977992145699902	1	1	1	0.8951486697965572	1	1	1	1	0.9151857835218093	0.9216759165168451	1	1	0.9226462354501254	1	1	0.8122100463925772	1	1	1	0.9200182815356489	1	0.8765256955222056	1	1	1	0.932467198353486	1	1	1	1	1	1	1	1	1
JAG1:NOTCH1	1	1	1	1	1	1	1	1	1	1	1	1	0.6987704918032787	1	1	0.13796041616838078	0.7192982456140351	1	0.02524493852350877	1	1	1	0	1	1	1	0.7109634551495017	1	1	0.9638061879743139	1	0.7322340007852376	1	1	1	0.9725343320848938	1	0.6868843960601348	1	0.41648212728857886	1	1	1	1	0.9013944223107571	0.9278944774870789	0.7686567164179104	1	1	0.8346265761396702	1	1	0.9434285714285715	1	1	0.7953181272509003	1	1	1	0.8216993464052287	1	1	0.8466546112115733	0.6276701400029019	1	0.9272727272727274	0.8141689373297003	0.6277637019862801	1	1	1	0.9224559408754974	0.6417449788096554	1	1	1	1	0.8190981432360742	1	0.8159244264507424	1	1	0.8262023217247098	1	1	0.8417633410672855	0.8459516298633019	1	0.8613821138211382	0.8552016985138003	0.8459516298633019	0.8650617527554172	0.9573984735580277	1	1	0.9565086486699734	0.6475084373921255	0.891849032667301	0.6475084373921255	1	1	0.8679829655439412	1	0.8645212554628525	0.8645212554628525	1	1	1	1	1	0.9535919371850463	0.8901594459655339	0.8901594459655339	1	1	0.8816177746918938	0.792933658649936	1	1	0.855286172421882	0.8123551820640387	0.9677314211212517	0.8840136054421769	1	0.9049609810479375	0.900554097404491	1	0.9098360655737705	0.7851271186440678	0.7768443943298969	1	0.8519407286638595	0.8956228956228957	0.9014450867052023	0.9694208494208494	0.9390527256478999	0.9393939393939394	0.9494290375203914	0.9095589201988764	0.8907758282903042	0.9823615874571289	0.9455662862159788	0.933972310969116	0.8835198150450392	0.8384223104169333	1	0.8932270473984296	0.9793103448275863	1	0.8417195549092535	0.9042722064474072	0.927238140530258	0.907630302864889	0.9928856063925225	0.9957029851232136	0.9399336986378978	1	0.9619664064174539	0.8849186342387123	0.9192829832662992	0.8849186342387123	0.9366273136647187
WNT7B:FZD1	1	1	1	1	1	1	1	1	1	0.6247394023627519	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0.7738446411012783	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.7897800776196636	1	1	1	1	1	1	1	1	1	0.9157709251101321	1	1	0.9004191114836546	0.7786416334707655	1	1	1	1	1	1	1	0.8414860681114551	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.833981841763943	1	1	1	1	1	1	1	0.8368099279131307	1	1	1	1	1	1	1	1	0.8988567308682666	1	0.6738116351774766	1	1	1	1	1	1	1	1	1	0.8915779283639884	1	1	1	0.951195987654321	0.9479582146248813	0.7710785008681854	1	0.8012669053270342	0.7727839405625861	0.8410215688456734	1	1	0.9114143061940777	0.9127864005912787	1	1	0.9095482494029169	0.9254079254079254	0.9164382059436342	0.842486306263396	0.8557534675159184	0.8247973165046336	0.8773095351926891	0.9335845153664303	0.8267710057777933	1	0.8669126322046098	1	1	1	1	1	0.8637787555718633	1	1	0.884894778402725	0.9398344580803738	0.8694757033096013
PTN:PLXNB2	1	1	1	1	1	1	1	0.5070140280561122	1	1	1	1	1	1	1	1	1	0.47622774349471364	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.8584298584298584	1	1	1	1	1	1	1	1	0.8830811554332875	0.8404645476772616	1	1	1	1	1	1	1	1	1	1	1	1	0.8872992700729927	0.7265792940850149	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.752071890058513	1	1	1	1	1	0.8901540522438044	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.9679110496600991	1	0.8705603788476717	0.8772301933873986	1	0.7989959838691729	1	1	0.8392258362285611	0.6945965601223018	1	1	0.8541272011196822	0.8892978482446207	1	1	1	1	0.9215382630016777	1	1	1	1	1	1	0.8704085403057662	1	0.9240623553017442	0.9121271655652795	1	1	0.8750437317784258	0.8416851174650418	0.9165535956580733	1	1	1	1	0.8429150278293136	1	0.8667392487751769	1	0.8637949113416966	1	0.977308305852433	0.9770371384562252	0.9233277879481843	1	0.919111648839149	0.9041742518603686	0.9107054610751961	0.9174688872461625	0.9572916666666667
EFNA1:EPHA4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.7738446411012783	1	0	1	0.7450579413769597	1	1	1	1	1	1	1	1	1	1	1	1	1	0.7782738095238095	1	1	1	1	1	0.8276869158878505	1	0.7927927927927928	1	1	1	1	1	1	1	1	1	0.8632331902718169	1	1	0.8430647291941875	0.8326169405815425	1	1	1	1	1	1	1	0.8991780821917809	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.8449316809659994	1	1	1	0.8388581952117864	0.7097095507315179	1	1	1	1	1	1	1	0.7627050183598532	1	1	1	1	1	1	1	1	0.67658060823059	1	0.8011967025930954	1	1	1	1	0.9017543859649122	1	0.8851156069364162	1	1	0.8318767724626754	1	1	1	1	0.917045110505601	0.8378992634947203	1	0.8523742431238562	0.844998458741569	0.7866851638763112	1	1	0.8644761048199173	0.8530571163397381	1	1	1	0.871145594965675	0.8459214494565916	0.8202291951569849	0.8076016092428306	0.8370377367948209	0.9229480737018426	0.9201537147736977	0.8777662517289073	0.9387448327696354	0.844223926893854	1	1	1	1	1	0.8701301419196267	1	1	0.890254593196203	0.9130814402719827	0.8898152920329656
DLL1:NOTCH3	1	1	1	1	1	1	1	1	1	1	1	1	0.6397058823529411	1	1	0.6731770833333334	0.022910543140782627	1	0.7170731707317074	1	1	1	0.7109634551495017	1	1	1	0	1	1	0.8309197232516522	1	0.7737321196358907	1	1	1	0.955852571891454	1	0.08415077162008977	1	0.9016949152542373	1	1	1	1	1	0.9213585567602717	0.8013698630136986	1	0.7814113597246127	0.862776025236593	1	1	1	0.7859947643979057	1	0.5399327061501892	1	1	1	0.6093666520740827	1	1	0.8207188160676532	0.8656370656370657	1	1	0.8403669724770643	0.8512820512820513	1	1	1	0.9378201310303753	0.856986301369863	1	1	1	1	0.589536320632197	1	0.5819240875375918	1	1	0.8003824091778202	1	1	0.632752557544757	0.6191713941894447	1	0.6950091444828287	0.8765957446808511	0.6191713941894447	0.8568973491068735	0.9529805696835449	1	1	0.952126266106581	0.8621236133122029	0.7806871055480736	0.8621236133122029	1	1	0.7138776716241505	1	0.8853754940711461	0.8853754940711461	1	1	1	0.8630630630630631	1	1	0.907594264471588	0.907594264471588	1	1	0.754217640917751	0.7677184466019417	1	1	0.8489021876566094	0.8089100409849811	1	0.900381679389313	1	0.9201346389228886	0.808262058437374	1	0.911849118491185	0.8018421487299956	0.907051282051282	1	0.8600682218309859	0.9102167182662539	0.7991460331091074	1	0.8792381597873578	0.9496770461775764	0.8889191996558562	0.9072374392602727	0.895560262808315	1	0.9551892866340459	0.9447560588422056	0.8780140272201074	0.808828168671098	1	0.8989552564573717	1	1	0.8283554052784822	0.9079897242745734	0.8426591215052753	0.9141200994454007	0.9865230979093899	0.9930031025997645	0.9366227294526195	0.9543359865940512	0.959479000531632	0.8903791617704662	0.9181980753757245	0.8903791617704662	0.9401579457205248
